10001
45420
10013
10011
10025
10451
11201
30303
11204
11223
11230
10003
11211
11214
11210
10021
10002
11234
11215
20002
21224
10023
11213
11235
30331
20001
10022
33132
20011
21215
11101
30004
43215
10040
11221
11233
10010
10452
11203
10453
10024
11212
11225
32210
21043
11432
10004
11220
22304
10012
44102
10014
30310
10314
30022
33025
21230
33125
21234
02124
33311
33142
11355
30040
30024
40214
11222
30043
11434
10033
32244
22204
30041
30305
40222
33411
04330
30341
15213
33023
33511
10032
11205
30044
22314
40245
45231
10312
21044
11224
91789
72120
30340
01821
95051
93536
91304
06851
06880
97045
40475
21237
15207
66061
36117
37343
22031
91763
74432
11101
73051
11237
70563
60653
78751
28216
95472
